instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1215745,4749,CONCOR,CONTAINER CORP OF IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
4623361,18060,CONCORDBIO,CONCORD BIOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2620929,10238,CONFIPET,CONFIDENCE PETRO IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3003137,11731,CONSOFINVT,CONSO. FIN. & HOLD..,0.0,,0.0,0.05,1,EQ,NSE,NSE
623361,2435,CONSUMBEES,NIP IND ETF CONSUMPTION,0.0,,0.0,0.01,1,EQ,NSE,NSE
1650177,6446,CONSUMIETF,ICICIPRAMC - ICICICONSU,0.0,,0.0,0.01,1,EQ,NSE,NSE
647937,2531,CONTI-SM,CONTINENTAL SEED CHEM,0.0,,0.0,0.05,3333,EQ,NSE,NSE
4474113,17477,CONTROLPR,CONTROL PRINT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2191361,8560,COOLCAPS-SM,COOL CAPS INDUSTRIES,0.0,,0.0,0.05,250,EQ,NSE,NSE
1025793,4007,CORALFINAC,CORAL INDIA FIN & HOUS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3909377,15271,CORDSCABLE,CORDS CABLE INDUS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
189185,739,COROMANDEL,COROMANDEL INTERNTL.,0.0,,0.0,0.05,1,EQ,NSE,NSE
189953,742,COSMOFIRST,COSMO FIRST,0.0,,0.0,0.05,1,EQ,NSE,NSE
4349185,16989,COUNCODOS-BE,COUNTRY CONDO S,0.0,,0.0,0.05,1,EQ,NSE,NSE
4703233,18372,CPS-SM,C P S SHAPERS,0.0,,0.0,0.05,600,EQ,NSE,NSE
595969,2328,CPSEETF,CPSE ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
730625,2854,CRAFTSMAN,CRAFTSMAN AUTOMATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
4203265,16419,CRAYONS-SM,CRAYONS ADVERTISING,0.0,,0.0,0.05,1000,EQ,NSE,NSE
2855681,11155,CREATIVE,CREATIVE NEWTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2402305,9384,CREATIVEYE,CREATIVE EYE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1131777,4421,CREDITACC,CREDITACCESS GRAMEEN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3558401,13900,CREST,CREST VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
193793,757,CRISIL,CRISIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4376065,17094,CROMPTON,CROMPT GREA CON ELEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2072833,8097,CROWN-BE,CROWN LIFTERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3831297,14966,CSBBANK,CSB BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2649601,10350,CSLFINANCE,CSL FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3639809,14218,CTE,CAMBRIDGE TECH ENTER,0.0,,0.0,0.05,1,EQ,NSE,NSE
1459457,5701,CUB,CITY UNION BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2529537,9881,CUBEXTUB-BE,CUBEXTUBINGS-ROLLSETT,0.0,,0.0,0.05,1,EQ,NSE,NSE
486657,1901,CUMMINSIND,CUMMINS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4742145,18524,CUPID-BE,CUPID,0.0,,0.0,0.05,1,EQ,NSE,NSE
3031553,11842,CYBERMEDIA,CYBER MEDIA (INDIA).,0.0,,0.0,0.05,1,EQ,NSE,NSE
1549057,6051,CYBERTECH,CYBERTECH SYSTEMS & SOFTW,0.0,,0.0,0.05,1,EQ,NSE,NSE
1471489,5748,CYIENT,CYIENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4399873,17187,CYIENTDLM,CYIENT DLM,0.0,,0.0,0.05,1,EQ,NSE,NSE
197633,772,DABUR,DABUR INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2067201,8075,DALBHARAT,DALMIA BHARAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
199937,781,DALMIASUG,DALMIA BHARAT SUG IN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4490497,17541,DAMODARIND,DAMODAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
285697,1116,DANGEE-BE,DANGEE DUMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2924289,11423,DATAMATICS,DATAMATICS GLOBAL SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
1883649,7358,DATAPATTNS,DATA PATTERNS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4577537,17881,DBCORP,D.B.CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
4630017,18086,DBL,DILIP BUILDCON,0.0,,0.0,0.05,1,EQ,NSE,NSE
2788609,10893,DBOL,DHAMPUR BIO ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4639745,18124,DBREALTY,D B REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE
7964417,31111,DBSTOCKBRO-BE,DB (INT) STOCK BROKERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5556225,21704,DCAL,DISHMAN CARBO AMCIS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3513601,13725,DCBBANK,DCB BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2960897,11566,DCI,DC INFOTECH AND COMUN,0.0,,0.0,0.05,1,EQ,NSE,NSE
206081,805,DCM,DCM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2228225,8704,DCMFINSERV-BE,DCM FINANCIAL SERVICES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2825985,11039,DCMNVL,DCM NOUVELLE,0.0,,0.0,0.05,1,EQ,NSE,NSE
207617,811,DCMSHRIRAM,DCM SHRIRAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1875201,7325,DCMSRIND,DCM SHRIRAM IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
209153,817,DCW,DCW,0.0,,0.0,0.05,1,EQ,NSE,NSE
3045121,11895,DCXINDIA,DCX SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3798529,14838,DECCANCE,DECCAN CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
211713,827,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,0.0,,0.0,0.05,1,EQ,NSE,NSE
5105409,19943,DEEPAKNTR,DEEPAK NITRITE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4670465,18244,DEEPENR,DEEP ENE RESOURCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
842753,3292,DEEPINDS,DEEP INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2457345,9599,DELHIVERY,DELHIVERY,0.0,,0.0,0.05,1,EQ,NSE,NSE
6244097,24391,DELPHIFX,DELPHI WORLD MONEY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3851265,15044,DELTACORP,DELTA CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
310785,1214,DELTAMAGNT,DELTA MANUFACTURING,0.0,,0.0,0.05,1,EQ,NSE,NSE
4536833,17722,DEN,DEN NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3954945,15449,DENEERS-SM,DE NEERS TOOLS,0.0,,0.0,0.05,600,EQ,NSE,NSE
1095425,4279,DENORA,DE NORA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4212225,16454,DENTALKART-SM,VASA DENTICITY,0.0,,0.0,0.05,250,EQ,NSE,NSE
1558273,6087,DESTINY-SM,DESTINY LOGISTICS & I,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2086145,8149,DEVIT-BE,DEV INFO TECHNOLOGY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1375489,5373,DEVYANI,DEVYANI INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2648577,10346,DGCONTENT,DIGICONTENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
219393,857,DHAMPURSUG,DHAMPUR SUGAR MILLS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2907905,11359,DHANBANK,DHANLAXMI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3938305,15384,DHANI,DHANI SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6248705,24409,DHANUKA,DHANUKA AGRITECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3328257,13001,DHARMAJ,DHARMAJ CROP GUARD,0.0,,0.0,0.05,1,EQ,NSE,NSE
1755649,6858,DHRUV,DHRUV CONSULTANCY SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
5691649,22233,DHUNINV,DHUNSERI INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4747521,18545,DIACABS-BE,DIAMOND POWER INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4772865,18644,DIAMINESQ,DIAMINES & CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5591041,21840,DIAMONDYD,PRATAAP SNACKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
179969,703,DICIND,DIC INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5441537,21256,DIGIDRIVE-BE,DIGIDRIVE DISTRIBUTORS L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4899329,19138,DIGIKORE-SM,DIGIKORE STUDIOS,0.0,,0.0,0.05,800,EQ,NSE,NSE
4270849,16683,DIGISPICE,DIGISPICE TECHNOLOGIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1570817,6136,DIGJAMLMTD-BE,DIGJAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2216193,8657,DIL,DEBOCK INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3721473,14537,DISHTV,DISH TV INDIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3706625,14479,DIVGIITTS,DIVGI TORQTRANSFER SYST L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2800641,10940,DIVISLAB,DIVI S LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
674817,2636,DIVOPPBEES,NIP IND ETF DIV OPP,0.0,,0.0,0.01,1,EQ,NSE,NSE
5552641,21690,DIXON,DIXON TECHNO (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3263745,12749,DJML,DJ MEDIAPRINT & LOG,0.0,,0.0,0.05,1,EQ,NSE,NSE
1599745,6249,DKEGL-SM,D K ENTERPRISES GLOBAL L,0.0,,0.0,0.05,1500,EQ,NSE,NSE
3771393,14732,DLF,DLF,0.0,,0.0,0.05,1,EQ,NSE,NSE
4569857,17851,DLINKINDIA,D-LINK INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5097729,19913,DMART,AVENUE SUPERMARTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1785089,6973,DMCC,DMCC SPECIALITY CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
165121,645,DNAMEDIA-BE,DILIGENT MEDIA CORP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1234433,4822,DODLA,DODLA DAIRY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3103745,12124,DOLATALGO,DOLAT ALGOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
5263361,20560,DOLLAR,DOLLAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3410689,13323,DOLLEX-SM,DOLLEX AGROTECH,0.0,,0.0,0.05,4000,EQ,NSE,NSE
4642817,18136,DOLPHIN-BE,DOLPHIN OFF ENT (IND) L,0.0,,0.0,0.05,1,EQ,NSE,NSE
5261057,20551,DOMS,DOMS INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3542785,13839,DONEAR,DONEAR IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
239617,936,DPABHUSHAN,D. P. ABHUSHAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3947265,15419,DPSCLTD,DPSC,0.0,,0.0,0.05,1,EQ,NSE,NSE
4326401,16900,DPWIRES,D P WIRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
678657,2651,DRCSYSTEMS-BE,DRC SYSTEMS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2779905,10859,DREAMFOLKS,DREAMFOLKS SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2885377,11271,DREDGECORP,DREDGING CORP OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4805121,18770,DRL-ST,DHANUKA REALTY,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4447233,17372,DRONE-SM,DRONE DESTINATION,0.0,,0.0,0.05,1000,EQ,NSE,NSE
225537,881,DRREDDY,DR. REDDY S LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1718273,6712,DRSDILIP-ST,DRS DILIP ROADLINES.,0.0,,0.0,0.05,800,EQ,NSE,NSE
3492865,13644,DSPBANKETF,DSPAMC - DSPBANKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3931137,15356,DSPGOLDETF,DSPAMC - DSPGOLDETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4404993,17207,DSPITETF,DSPAMC - DSPITETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1907457,7451,DSPN50ETF,DSPAMC - DSPN50ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1691137,6606,DSPNEWETF,DSPAMC - DSPNEWETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4509697,17616,DSPPSBKETF,DSPAMC - DSPPSBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4499457,17576,DSPPVBKETF,DSPAMC - DSPPVBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1908737,7456,DSPQ50ETF,DSPAMC - DSPQ50ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4508929,17613,DSPSENXETF,DSPAMC - DSPSENXETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2754817,10761,DSPSILVETF,DSPAMC - DSPSILVETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
6576641,25690,DSSL,DYNACONS SYS & SOLN,0.0,,0.0,0.05,1,EQ,NSE,NSE
1594113,6227,DTIL,DHUNSERI TEA & IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
3524097,13766,DUCOL-SM,DUCOL ORGS AND COLOURS LT,0.0,,0.0,0.05,800,EQ,NSE,NSE
7412737,28956,DUCON-BE,DUCON INFRATECHNOLOGIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
1396993,5457,DUGLOBAL-SM,DUDIGITAL GLOBAL,0.0,,0.0,0.05,2500,EQ,NSE,NSE
3894785,15214,DVL,DHUNSERI VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2986753,11667,DWARKESH,DWARIKESH SUGAR IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
2666753,10417,DYCL,DYNAMIC CABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1158401,4525,DYNAMATECH,DYNAMATIC TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1556225,6079,DYNAMIC-SM,DYNAMIC SRVCS & SEC,0.0,,0.0,0.05,1000,EQ,NSE,NSE
5456385,21314,DYNPRO,DYNEMIC PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2288641,8940,E2E-BE,E2E NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
714753,2792,EASEMYTRIP,EASY TRIP PLANNERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2500865,9769,EASTSILK-BE,EASTERN SILK INDUSTRIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
5694209,22243,EBBETF0425,EDELAMC - EBBETF0425,0.0,,0.0,0.01,1,EQ,NSE,NSE
4160769,16253,EBBETF0430,EDELAMC - EBBETF0430,0.0,,0.0,0.01,1,EQ,NSE,NSE
5693185,22239,EBBETF0431,EDELAMC - EBBETF0431,0.0,,0.0,0.01,1,EQ,NSE,NSE
3363585,13139,EBBETF0433,EDELAMC - EBBETF0433,0.0,,0.0,0.01,1,EQ,NSE,NSE
3885825,15179,ECLERX,ECLERX SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3870465,15119,EDELWEISS,EDELWEISS FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
4932353,19267,EFACTOR-SM,E FACTOR EXPERIENCES,0.0,,0.0,0.05,1600,EQ,NSE,NSE
5350145,20899,EFORCE-SM,ELECTRO FORCE (INDIA),0.0,,0.0,0.05,1200,EQ,NSE,NSE
5102849,19933,EGOLD,EDELAMC - EGOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE
232961,910,EICHERMOT,EICHER MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
234497,916,EIDPARRY,EID PARRY INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
1546241,6040,EIFFL,EURO (I) FRESH FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3942145,15399,EIHAHOTELS,EIH ASSOCIATED HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
235265,919,EIHOTEL,EIH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2026241,7915,EIMCOELECO-BE,EIMCO ELECON (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
3351297,13091,EKC,EVEREST KANTO CYLINDERLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2291969,8953,ELDEHSG,ELDECO HSG & IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3492609,13643,ELECON,ELECON ENG. CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
237569,928,ELECTCAST,ELECTROSTEEL CASTINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3814913,14902,ELECTHERM-BE,ELECTROTHERM (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
239873,937,ELGIEQUIP,ELGI EQUIPMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
6381569,24928,ELGIRUBCO-BE,ELGI RUBBER CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3436289,13423,ELIN,ELIN ELECTRONICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3460353,13517,EMAMILTD,EMAMI,0.0,,0.0,0.05,1,EQ,NSE,NSE
2578945,10074,EMAMIPAP,EMAMI PAPER MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4935937,19281,EMAMIREAL-BE,EMAMI REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2951681,11530,EMIL,ELECTRONICS MART IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3436545,13424,EMKAY-BE,EMKAY GLOBAL FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE
2624769,10253,EMKAYTOOLS-SM,EMKAY TAP & CUT. TOOL,0.0,,0.0,0.05,300,EQ,NSE,NSE
4644353,18142,EMMBI,EMMBI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4759809,18593,EMSLIMITED,EMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2497537,9756,EMUDHRA,EMUDHRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4818433,18822,ENDURANCE,ENDURANCE TECHNO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
3853569,15053,ENERGYDEV-BE,ENERGY DEVE. CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
1256193,4907,ENGINERSIN,ENGINEERS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3377153,13192,ENIL,ENTERTAIN NET. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1377793,5382,EPIGRAL,EPIGRAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
251137,981,EPL,EPL,0.0,,0.0,0.05,1,EQ,NSE,NSE
909569,3553,EQUIPPP-BE,EQUIPPP SOC IMP TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
233729,913,EQUITASBNK,EQUITAS SMALL FIN BNK,0.0,,0.0,0.05,1,EQ,NSE,NSE
5415425,21154,ERIS,ERIS LIFESCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5140481,20080,EROSMEDIA,EROS INTL MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
244481,955,ESABINDIA,ESAB INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5088769,19878,ESAFSFB,ESAF SMALL FINANCE BANK L,0.0,,0.0,0.05,1,EQ,NSE,NSE
245249,958,ESCORTS,ESCORTS KUBOTA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4373505,17084,ESFL-SM,ESSEN SPECIALITY FILMS L,0.0,,0.0,0.05,1200,EQ,NSE,NSE
307201,1200,ESG,MIRAEAMC - MAESGETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
5185793,20257,ESILVER,EDELAMC - ESILVER,0.0,,0.0,0.01,1,EQ,NSE,NSE
6562305,25634,ESSARSHPNG,ESSAR SHIPPING,0.0,,0.0,0.05,1,EQ,NSE,NSE
7763713,30327,ESSENTIA-BE,INTEGRA ESSENTIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
6211841,24265,ESTER,ESTER INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2496001,9750,ETHOSLTD,ETHOS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1876737,7331,EUROBOND-SM,EURO PANEL PRODUCTS,0.0,,0.0,0.05,1000,EQ,NSE,NSE
255745,999,EUROTEXIND,EUROTEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3016193,11782,EVEREADY,EVEREADY INDS. IND. .,0.0,,0.0,0.05,1,EQ,NSE,NSE
254209,993,EVERESTIND,EVEREST INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4449281,17380,EXCEL-BE,EXCEL REALTY N INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2936577,11471,EXCELINDUS,EXCEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
173057,676,EXIDEIND,EXIDE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4476417,17486,EXPLEOSOL,EXPLEO SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1370113,5352,EXXARO,EXXARO TILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
258049,1008,FACT,FACT,0.0,,0.0,0.05,1,EQ,NSE,NSE
413185,1614,FAIRCHEMOR,FAIRCHEM ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3072001,12000,FAZE3Q,FAZE THREE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1586689,6198,FCL,FINEOTEX CHEMICAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
7690497,30041,FCONSUMER-BE,FUTURE CONSUMER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3071745,11999,FCSSOFT,FCS SOFTWARE SOLN..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1253889,4898,FDC,FDC,0.0,,0.0,0.05,1,EQ,NSE,NSE
261889,1023,FEDERALBNK,FEDERAL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
5202433,20322,FEDFINA,FEDBANK FINANCIAL SER L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4353537,17006,FELDVR-BE,FUTURE ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE
146689,573,FELIX-SM,FELIX INDUSTRIES.,0.0,,0.0,0.05,1000,EQ,NSE,NSE
2088705,8159,FIBERWEB,FIBERWEB INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2523649,9858,FIDEL-SM,FIDEL SOFTECH,0.0,,0.0,0.05,1000,EQ,NSE,NSE
3509761,13710,FIEMIND,FIEM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6280193,24532,FILATEX,FILATEX INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
265729,1038,FINCABLES,FINOLEX CABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
958465,3744,FINEORG,FINE ORGANIC IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
3219969,12578,FINIETF,ICICIPRAMC-ICICIFIN,0.0,,0.0,0.01,1,EQ,NSE,NSE
1684225,6579,FINOPB,FINO PAYMENTS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
266497,1041,FINPIPE,FINOLEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3080193,12032,FIVESTAR,FIVE-STAR BUS FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
5215233,20372,FLAIR,FLAIR WRITING INDUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
6531073,25512,FLEXITUFF,FLEXITUFF VENTURES INT L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
1358337,5306,FMCGIETF,ICICIPRAMC - ICICIFMCG,0.0,,0.0,0.01,1,EQ,NSE,NSE
304641,1190,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
5380353,21017,FMNL,FUTURE MKT NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1890561,7385,FOCE-SM,FOCE INDIA,0.0,,0.0,0.05,200,EQ,NSE,NSE
1750017,6836,FOCUS,FOCUS LIGHTG & FIXTRS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1708289,6673,FOODSIN,FOODS & INNS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3735553,14592,FORTIS,FORTIS HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
274689,1073,FOSECOIND,FOSECO INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2944257,11501,FROG-SM,FROG CELLSAT,0.0,,0.0,0.05,400,EQ,NSE,NSE
3661825,14304,FSL,FIRSTSOURCE SOLU..,0.0,,0.0,0.05,1,EQ,NSE,NSE
3054593,11932,FUSION,FUSION MICRO FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
277761,1085,GABRIEL,GABRIEL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2259969,8828,GAEL,GUJARAT AMBUJA EXPORTS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1207553,4717,GAIL,GAIL (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
336641,1315,GALAXYSURF,GALAXY SURFACTANTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3414273,13337,GALLANTT,GALLANTT ISPAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
5197569,20303,GANDHAR,GANDHAR OIL REFINE IND L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1777665,6944,GANECOS,GANESHA ECOSPHERE,0.0,,0.0,0.05,1,EQ,NSE,NSE
1437185,5614,GANESHBE,GANESH BENZOPLAST,0.0,,0.0,0.05,1,EQ,NSE,NSE
3670785,14339,GANESHHOUC,GANESH HOUSING CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1269505,4959,GANGAFORGE-BE,GANGA FORGING,0.0,,0.0,0.05,1,EQ,NSE,NSE
5478145,21399,GANGESSECU,GANGES SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
281601,1100,GARFIBRES,GARWARE TECH FIBRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
